TimeStamp,VRCamera_position_x,VRCamera_position_y,VRCamera_position_z, VRCamera_quat_x,VRCamera_quat_y,VRCamera_quat_z,VRCamera_quat_w,VRCamera_six_a,VRCamera_six_b,VRCamera_six_c,VRCamera_six_d, VRCamera_Six_e, VRCamera_Six_f,Controller (left)_position_x,Controller (left)_position_y,Controller (left)_position_z, Controller (left)_quat_x,Controller (left)_quat_y,Controller (left)_quat_z,Controller (left)_quat_w,Controller (left)_six_a,Controller (left)_six_b,Controller (left)_six_c,Controller (left)_six_d, Controller (left)_Six_e, Controller (left)_Six_f,Controller (right)_position_x,Controller (right)_position_y,Controller (right)_position_z, Controller (right)_quat_x,Controller (right)_quat_y,Controller (right)_quat_z,Controller (right)_quat_w,Controller (right)_six_a,Controller (right)_six_b,Controller (right)_six_c,Controller (right)_six_d, Controller (right)_Six_e, Controller (right)_Six_f,
29.0362,0.4363,1.4832,2.6755,-0.2421, -0.2005, -0.0264,-0.9489,0.9182, 0.1472,-0.3677,0.0470, 0.8813, 0.4701,0.7387,1.4116,2.8011,-0.5241, 0.0206, -0.1230,0.8425,0.9689, -0.2289,0.0942,0.1856, 0.4203, -0.8882,0.1170,1.2020,2.8793,-0.3427, 0.0874, 0.0354,0.9347,0.9822, 0.0064,-0.1876,-0.1261, 0.7626, -0.6345,
29.0421,0.4366,1.4835,2.6759,-0.2413, -0.1935, -0.0276,-0.9506,0.9236, 0.1459,-0.3545,0.0409, 0.8820, 0.4695,0.7410,1.4125,2.8013,-0.5261, 0.0188, -0.1279,0.8405,0.9666, -0.2348,0.1029,0.1951, 0.4137, -0.8893,0.1185,1.2017,2.8787,-0.3417, 0.0857, 0.0337,0.9353,0.9830, 0.0044,-0.1834,-0.1216, 0.7643, -0.6333,
29.0542,0.4367,1.4838,2.6764,-0.2405, -0.1857, -0.0288,-0.9523,0.9294, 0.1441,-0.3398,0.0345, 0.8827, 0.4687,0.7418,1.4129,2.8013,-0.5268, 0.0184, -0.1294,0.8399,0.9659, -0.2367,0.1054,0.1979, 0.4114, -0.8897,0.1191,1.2016,2.8785,-0.3411, 0.0853, 0.0331,0.9356,0.9833, 0.0038,-0.1821,-0.1202, 0.7651, -0.6326,
29.0664,0.4362,1.4841,2.6770,-0.2394, -0.1752, -0.0299,-0.9545,0.9368, 0.1410,-0.3202,0.0268, 0.8836, 0.4675,0.7432,1.4133,2.8015,-0.5287, 0.0166, -0.1332,0.8381,0.9640, -0.2408,0.1129,0.2056, 0.4055, -0.8906,0.1216,1.2009,2.8780,-0.3395, 0.0843, 0.0317,0.9363,0.9838, 0.0021,-0.1794,-0.1166, 0.7674, -0.6305,
29.0789,0.4355,1.4845,2.6777,-0.2381, -0.1634, -0.0313,-0.9569,0.9446, 0.1377,-0.2979,0.0179, 0.8847, 0.4658,0.7441,1.4138,2.8017,-0.5309, 0.0148, -0.1368,0.8362,0.9621, -0.2444,0.1205,0.2131, 0.3989, -0.8919,0.1226,1.2006,2.8775,-0.3379, 0.0835, 0.0303,0.9370,0.9842, 0.0004,-0.1770,-0.1133, 0.7698, -0.6282,
29.0865,0.4345,1.4848,2.6785,-0.2366, -0.1498, -0.0326,-0.9594,0.9530, 0.1335,-0.2720,0.0083, 0.8859, 0.4638,0.7453,1.4142,2.8019,-0.5331, 0.0129, -0.1403,0.8342,0.9603, -0.2479,0.1280,0.2203, 0.3923, -0.8931,0.1240,1.2002,2.8770,-0.3360, 0.0832, 0.0290,0.9377,0.9845, -0.0016,-0.1755,-0.1103, 0.7725, -0.6253,
29.1030,0.4332,1.4851,2.6793,-0.2349, -0.1346, -0.0338,-0.9621,0.9615, 0.1282,-0.2431,-0.0017, 0.8873, 0.4611,0.7460,1.4144,2.8021,-0.5346, 0.0116, -0.1426,0.8329,0.9591, -0.2499,0.1332,0.2251, 0.3878, -0.8938,0.1255,1.1998,2.8766,-0.3348, 0.0833, 0.0280,0.9382,0.9846, -0.0031,-0.1750,-0.1084, 0.7742, -0.6236,
29.1087,0.4316,1.4855,2.6801,-0.2333, -0.1186, -0.0348,-0.9645,0.9694, 0.1225,-0.2125,-0.0118, 0.8887, 0.4582,0.7468,1.4146,2.8027,-0.5375, 0.0081, -0.1471,0.8303,0.9566, -0.2529,0.1447,0.2355, 0.3789, -0.8950,0.1290,1.1992,2.8759,-0.3322, 0.0835, 0.0254,0.9392,0.9848, -0.0079,-0.1738,-0.1031, 0.7780, -0.6197,
29.1211,0.4298,1.4858,2.6809,-0.2317, -0.1020, -0.0358,-0.9668,0.9766, 0.1164,-0.1806,-0.0219, 0.8901, 0.4552,0.7473,1.4145,2.8029,-0.5385, 0.0069, -0.1486,0.8294,0.9557, -0.2539,0.1486,0.2390, 0.3759, -0.8953,0.1297,1.1990,2.8756,-0.3314, 0.0836, 0.0244,0.9395,0.9848, -0.0097,-0.1733,-0.1012, 0.7792, -0.6186,
29.1332,0.4276,1.4860,2.6816,-0.2299, -0.0849, -0.0367,-0.9688,0.9829, 0.1102,-0.1476,-0.0321, 0.8916, 0.4518,0.7474,1.4143,2.8038,-0.5403, 0.0034, -0.1520,0.8276,0.9537, -0.2553,0.1588,0.2480, 0.3699, -0.8954,0.1314,1.1988,2.8749,-0.3297, 0.0840, 0.0218,0.9401,0.9849, -0.0144,-0.1724,-0.0964, 0.7817, -0.6162,
29.1456,0.4251,1.4863,2.6822,-0.2282, -0.0665, -0.0378,-0.9706,0.9883, 0.1037,-0.1118,-0.0431, 0.8930, 0.4480,0.7475,1.4143,2.8050,-0.5419, 0.0000, -0.1557,0.8259,0.9515, -0.2572,0.1688,0.2572, 0.3641, -0.8951,0.1330,1.1986,2.8743,-0.3281, 0.0845, 0.0199,0.9406,0.9849, -0.0180,-0.1720,-0.0929, 0.7839, -0.6139,
29.1531,0.4224,1.4865,2.6826,-0.2264, -0.0474, -0.0392,-0.9721,0.9924, 0.0977,-0.0745,-0.0547, 0.8944, 0.4440,0.7475,1.4139,2.8062,-0.5433, -0.0037, -0.1596,0.8242,0.9490, -0.2592,0.1795,0.2671, 0.3587, -0.8944,0.1347,1.1982,2.8735,-0.3266, 0.0847, 0.0183,0.9412,0.9850, -0.0210,-0.1715,-0.0897, 0.7860, -0.6117,
29.1696,0.4196,1.4868,2.6830,-0.2246, -0.0276, -0.0404,-0.9732,0.9952, 0.0910,-0.0355,-0.0662, 0.8959, 0.4394,0.7473,1.4136,2.8071,-0.5439, -0.0059, -0.1621,0.8233,0.9474, -0.2605,0.1861,0.2734, 0.3557, -0.8937,0.1356,1.1982,2.8728,-0.3260, 0.0849, 0.0176,0.9414,0.9850, -0.0222,-0.1713,-0.0885, 0.7868, -0.6108,
29.1753,0.4164,1.4871,2.6832,-0.2226, -0.0068, -0.0414,-0.9740,0.9965, 0.0836,0.0053,-0.0776, 0.8975, 0.4342,0.7469,1.4128,2.8092,-0.5451, -0.0110, -0.1682,0.8212,0.9432, -0.2643,0.2015,0.2883, 0.3491, -0.8916,0.1388,1.1981,2.8715,-0.3249, 0.0850, 0.0156,0.9418,0.9851, -0.0259,-0.1703,-0.0846, 0.7883, -0.6094,
29.1878,0.4132,1.4873,2.6835,-0.2206, 0.0139, -0.0423,-0.9743,0.9960, 0.0763,0.0458,-0.0886, 0.8991, 0.4287,0.7466,1.4124,2.8102,-0.5451, -0.0127, -0.1705,0.8208,0.9415, -0.2661,0.2068,0.2938, 0.3476, -0.8904,0.1394,1.1982,2.8710,-0.3249, 0.0849, 0.0145,0.9418,0.9852, -0.0278,-0.1694,-0.0826, 0.7884, -0.6095,
29.2000,0.4096,1.4875,2.6833,-0.2187, 0.0357, -0.0431,-0.9742,0.9937, 0.0683,0.0884,-0.0995, 0.9007, 0.4230,0.7461,1.4115,2.8121,-0.5454, -0.0167, -0.1756,0.8194,0.9378, -0.2696,0.2189,0.3060, 0.3434, -0.8879,0.1420,1.1982,2.8697,-0.3248, 0.0846, 0.0118,0.9419,0.9854, -0.0327,-0.1671,-0.0772, 0.7888, -0.6098,
29.2122,0.4059,1.4876,2.6833,-0.2166, 0.0573, -0.0437,-0.9736,0.9896, 0.0602,0.1305,-0.1099, 0.9024, 0.4167,0.7454,1.4107,2.8143,-0.5452, -0.0205, -0.1803,0.8184,0.9342, -0.2727,0.2301,0.3174, 0.3404, -0.8851,0.1433,1.1984,2.8685,-0.3245, 0.0843, 0.0092,0.9421,0.9856, -0.0374,-0.1648,-0.0720, 0.7892, -0.6099,
29.2197,0.4022,1.4878,2.6829,-0.2144, 0.0792, -0.0445,-0.9725,0.9835, 0.0526,0.1732,-0.1206, 0.9041, 0.4099,0.7445,1.4097,2.8173,-0.5440, -0.0245, -0.1853,0.8180,0.9301, -0.2764,0.2417,0.3298, 0.3395, -0.8809,0.1451,1.1985,2.8672,-0.3244, 0.0835, 0.0065,0.9422,0.9860, -0.0419,-0.1616,-0.0665, 0.7894, -0.6103,
29.2362,0.3985,1.4880,2.6823,-0.2122, 0.1012, -0.0454,-0.9709,0.9754, 0.0452,0.2159,-0.1312, 0.9058, 0.4029,0.7438,1.4091,2.8190,-0.5432, -0.0271, -0.1883,0.8178,0.9276, -0.2785,0.2488,0.3374, 0.3389, -0.8783,0.1457,1.1987,2.8663,-0.3244, 0.0829, 0.0052,0.9423,0.9862, -0.0439,-0.1597,-0.0636, 0.7895, -0.6104,
29.2420,0.3948,1.4882,2.6816,-0.2102, 0.1234, -0.0465,-0.9687,0.9652, 0.0382,0.2586,-0.1419, 0.9073, 0.3958,0.7422,1.4075,2.8232,-0.5412, -0.0326, -0.1949,0.8173,0.9219, -0.2833,0.2643,0.3539, 0.3381, -0.8720,0.1470,1.1990,2.8643,-0.3243, 0.0813, 0.0029,0.9424,0.9867, -0.0472,-0.1552,-0.0583, 0.7896, -0.6109,
29.2544,0.3909,1.4884,2.6805,-0.2082, 0.1457, -0.0477,-0.9660,0.9530, 0.0314,0.3014,-0.1528, 0.9087, 0.3884,0.7417,1.4070,2.8246,-0.5406, -0.0345, -0.1970,0.8171,0.9200, -0.2847,0.2695,0.3593, 0.3378, -0.8699,0.1464,1.1994,2.8637,-0.3246, 0.0805, 0.0027,0.9424,0.9870, -0.0472,-0.1535,-0.0574, 0.7893, -0.6113,
29.2665,0.3872,1.4885,2.6792,-0.2063, 0.1674, -0.0484,-0.9628,0.9393, 0.0241,0.3423,-0.1623, 0.9102, 0.3811,0.7399,1.4057,2.8284,-0.5387, -0.0391, -0.2017,0.8171,0.9155, -0.2875,0.2813,0.3718, 0.3383, -0.8645,0.1471,1.1996,2.8620,-0.3248, 0.0790, 0.0018,0.9425,0.9875, -0.0480,-0.1501,-0.0547, 0.7890, -0.6120,
29.2789,0.3833,1.4886,2.6779,-0.2046, 0.1887, -0.0491,-0.9592,0.9239, 0.0169,0.3822,-0.1714, 0.9115, 0.3740,0.7382,1.4045,2.8318,-0.5369, -0.0436, -0.2057,0.8170,0.9115, -0.2893,0.2922,0.3830, 0.3389, -0.8593,0.1463,1.1999,2.8604,-0.3254, 0.0770, 0.0015,0.9424,0.9881, -0.0474,-0.1460,-0.0528, 0.7882, -0.6132,
29.2866,0.3796,1.4886,2.6763,-0.2031, 0.2094, -0.0495,-0.9552,0.9074, 0.0095,0.4202,-0.1796, 0.9126, 0.3673,0.7362,1.4032,2.8357,-0.5347, -0.0485, -0.2095,0.8172,0.9075, -0.2904,0.3034,0.3943, 0.3404, -0.8536,0.1466,1.2001,2.8587,-0.3257, 0.0751, 0.0008,0.9425,0.9887, -0.0475,-0.1420,-0.0503, 0.7878, -0.6138,
29.3029,0.3760,1.4887,2.6745,-0.2020, 0.2293, -0.0498,-0.9509,0.8899, 0.0021,0.4562,-0.1874, 0.9134, 0.3613,0.7347,1.4023,2.8382,-0.5333, -0.0519, -0.2116,0.8174,0.9051, -0.2905,0.3105,0.4013, 0.3417, -0.8498,0.1450,1.2005,2.8576,-0.3259, 0.0737, 0.0004,0.9425,0.9891, -0.0472,-0.1391,-0.0488, 0.7876, -0.6143,
29.3087,0.3726,1.4887,2.6726,-0.2010, 0.2486, -0.0502,-0.9462,0.8714, -0.0050,0.4906,-0.1949, 0.9141, 0.3555,0.7317,1.4006,2.8435,-0.5300, -0.0589, -0.2159,0.8179,0.8999, -0.2907,0.3252,0.4156, 0.3450, -0.8416,0.1444,1.2005,2.8550,-0.3261, 0.0696, -0.0004,0.9428,0.9903, -0.0462,-0.1310,-0.0446, 0.7873, -0.6149,
29.3373,0.3633,1.4888,2.6664,-0.1993, 0.3011, -0.0511,-0.9311,0.8135, -0.0248,0.5811,-0.2152, 0.9154, 0.3403,0.7258,1.3976,2.8539,-0.5237, -0.0715, -0.2239,0.8188,0.8895, -0.2917,0.3517,0.4416, 0.3511, -0.8257,0.1425,1.2003,2.8501,-0.3260, 0.0618, -0.0033,0.9433,0.9923, -0.0465,-0.1144,-0.0341, 0.7874, -0.6155,
29.3530,0.3605,1.4889,2.6642,-0.1988, 0.3167, -0.0513,-0.9260,0.7941, -0.0309,0.6070,-0.2210, 0.9157, 0.3357,0.7239,1.3967,2.8571,-0.5218, -0.0752, -0.2265,0.8190,0.8861, -0.2926,0.3595,0.4495, 0.3529, -0.8206,0.1418,1.2002,2.8486,-0.3259, 0.0592, -0.0041,0.9435,0.9930, -0.0463,-0.1090,-0.0308, 0.7875, -0.6155,
29.3700,0.3577,1.4890,2.6621,-0.1984, 0.3321, -0.0517,-0.9207,0.7740, -0.0367,0.6321,-0.2269, 0.9159, 0.3310,0.7213,1.3957,2.8614,-0.5191, -0.0795, -0.2299,0.8193,0.8816, -0.2943,0.3690,0.4593, 0.3552, -0.8142,0.1377,1.2004,2.8467,-0.3253, 0.0557, -0.0051,0.9440,0.9938, -0.0459,-0.1017,-0.0265, 0.7883, -0.6147,
29.3760,0.3551,1.4891,2.6599,-0.1979, 0.3464, -0.0522,-0.9155,0.7545, -0.0415,0.6550,-0.2328, 0.9162, 0.3262,0.7175,1.3941,2.8678,-0.5155, -0.0858, -0.2350,0.8196,0.8748, -0.2968,0.3829,0.4737, 0.3581, -0.8046,0.1331,1.2006,2.8437,-0.3247, 0.0504, -0.0069,0.9445,0.9948, -0.0457,-0.0908,-0.0198, 0.7891, -0.6139,
29.3887,0.3527,1.4893,2.6577,-0.1977, 0.3598, -0.0529,-0.9103,0.7355, -0.0459,0.6759,-0.2385, 0.9163, 0.3218,0.7162,1.3937,2.8701,-0.5143, -0.0875, -0.2368,0.8196,0.8726, -0.2980,0.3871,0.4781, 0.3588, -0.8017,0.1321,1.2004,2.8426,-0.3244, 0.0484, -0.0078,0.9447,0.9952, -0.0461,-0.0864,-0.0167, 0.7894, -0.6136,
29.4008,0.3503,1.4895,2.6557,-0.1971, 0.3726, -0.0537,-0.9052,0.7165, -0.0496,0.6958,-0.2441, 0.9166, 0.3168,0.7130,1.3929,2.8753,-0.5118, -0.0918, -0.2408,0.8196,0.8672, -0.3008,0.3969,0.4886, 0.3602, -0.7947,0.1285,1.2004,2.8398,-0.3236, 0.0437, -0.0101,0.9451,0.9960, -0.0474,-0.0761,-0.0092, 0.7904, -0.6125,
29.4128,0.3480,1.4896,2.6537,-0.1964, 0.3850, -0.0547,-0.9001,0.6975, -0.0528,0.7146,-0.2497, 0.9169, 0.3115,0.7102,1.3921,2.8798,-0.5096, -0.0949, -0.2446,0.8194,0.8624, -0.3041,0.4047,0.4975, 0.3609, -0.7888,0.1264,1.2001,2.8375,-0.3228, 0.0396, -0.0122,0.9456,0.9966, -0.0486,-0.0671,-0.0026, 0.7913, -0.6114,
29.4204,0.3459,1.4898,2.6518,-0.1957, 0.3961, -0.0558,-0.8953,0.6799, -0.0552,0.7312,-0.2550, 0.9172, 0.3063,0.7072,1.3915,2.8846,-0.5075, -0.0979, -0.2485,0.8192,0.8573, -0.3079,0.4126,0.5065, 0.3615, -0.7828,0.1215,1.2002,2.8350,-0.3217, 0.0350, -0.0150,0.9461,0.9971, -0.0509,-0.0565,0.0059, 0.7926, -0.6098,
29.4369,0.3438,1.4900,2.6500,-0.1949, 0.4072, -0.0571,-0.8905,0.6619, -0.0570,0.7474,-0.2604, 0.9175, 0.3006,0.7053,1.3912,2.8874,-0.5060, -0.0997, -0.2512,0.8191,0.8539, -0.3106,0.4175,0.5124, 0.3616, -0.7789,0.1199,1.2000,2.8334,-0.3211, 0.0321, -0.0165,0.9464,0.9974, -0.0518,-0.0502,0.0106, 0.7932, -0.6088,
29.4426,0.3419,1.4902,2.6484,-0.1939, 0.4167, -0.0584,-0.8862,0.6458, -0.0582,0.7613,-0.2651, 0.9180, 0.2951,0.7009,1.3906,2.8937,-0.5030, -0.1033, -0.2573,0.8186,0.8462, -0.3174,0.4280,0.5252, 0.3614, -0.7704,0.1169,1.1992,2.8293,-0.3197, 0.0245, -0.0203,0.9470,0.9980, -0.0541,-0.0334,0.0228, 0.7948, -0.6065,
29.4561,0.3400,1.4903,2.6468,-0.1929, 0.4260, -0.0599,-0.8819,0.6299, -0.0587,0.7744,-0.2700, 0.9184, 0.2892,0.6995,1.3903,2.8959,-0.5020, -0.1047, -0.2592,0.8184,0.8437, -0.3193,0.4316,0.5294, 0.3616, -0.7674,0.1146,1.1993,2.8281,-0.3194, 0.0222, -0.0214,0.9471,0.9981, -0.0548,-0.0283,0.0265, 0.7951, -0.6059,
29.4686,0.3381,1.4904,2.6454,-0.1918, 0.4347, -0.0612,-0.8778,0.6145, -0.0593,0.7866,-0.2742, 0.9189, 0.2835,0.6955,1.3900,2.9010,-0.4997, -0.1079, -0.2644,0.8177,0.8369, -0.3246,0.4407,0.5403, 0.3607, -0.7603,0.1105,1.1990,2.8247,-0.3183, 0.0155, -0.0245,0.9476,0.9983, -0.0562,-0.0137,0.0365, 0.7962, -0.6039,
29.4801,0.3363,1.4904,2.6440,-0.1908, 0.4430, -0.0626,-0.8738,0.5997, -0.0597,0.7980,-0.2783, 0.9194, 0.2780,0.6918,1.3896,2.9054,-0.4980, -0.1112, -0.2690,0.8169,0.8306, -0.3287,0.4496,0.5502, 0.3593, -0.7537,0.1067,1.1987,2.8215,-0.3173, 0.0092, -0.0271,0.9479,0.9984, -0.0572,-0.0003,0.0455, 0.7972, -0.6020,
29.4874,0.3346,1.4905,2.6428,-0.1899, 0.4500, -0.0640,-0.8703,0.5869, -0.0595,0.8075,-0.2822, 0.9197, 0.2729,0.6883,1.3893,2.9096,-0.4963, -0.1143, -0.2732,0.8161,0.8246, -0.3324,0.4577,0.5594, 0.3581, -0.7476,0.1030,1.1986,2.8186,-0.3165, 0.0029, -0.0296,0.9481,0.9982, -0.0580,0.0133,0.0543, 0.7979, -0.6003,
29.5042,0.3330,1.4904,2.6417,-0.1889, 0.4562, -0.0654,-0.8671,0.5752, -0.0590,0.8159,-0.2857, 0.9201, 0.2680,0.6862,1.3894,2.9121,-0.4955, -0.1163, -0.2757,0.8155,0.8209, -0.3344,0.4629,0.5649, 0.3570, -0.7439,0.1006,1.1985,2.8167,-0.3161, -0.0007, -0.0311,0.9482,0.9981, -0.0585,0.0210,0.0594, 0.7983, -0.5994,
29.5105,0.3312,1.4904,2.6407,-0.1881, 0.4624, -0.0667,-0.8639,0.5635, -0.0587,0.8241,-0.2892, 0.9204, 0.2633,0.6804,1.3892,2.9179,-0.4935, -0.1210, -0.2817,0.8139,0.8120, -0.3391,0.4750,0.5780, 0.3542, -0.7352,0.0929,1.1985,2.8121,-0.3156, -0.0103, -0.0351,0.9482,0.9973, -0.0601,0.0418,0.0732, 0.7984, -0.5977,
29.5220,0.3295,1.4904,2.6400,-0.1873, 0.4674, -0.0680,-0.8613,0.5538, -0.0580,0.8306,-0.2923, 0.9206, 0.2591,0.6781,1.3892,2.9199,-0.4928, -0.1228, -0.2840,0.8133,0.8086, -0.3408,0.4797,0.5829, 0.3530, -0.7318,0.0905,1.1984,2.8104,-0.3153, -0.0139, -0.0367,0.9482,0.9969, -0.0608,0.0495,0.0784, 0.7985, -0.5969,
29.5341,0.3277,1.4905,2.6394,-0.1863, 0.4726, -0.0692,-0.8586,0.5437, -0.0572,0.8374,-0.2950, 0.9210, 0.2544,0.6735,1.3890,2.9237,-0.4913, -0.1264, -0.2886,0.8120,0.8015, -0.3445,0.4887,0.5928, 0.3507, -0.7250,0.0877,1.1979,2.8069,-0.3148, -0.0212, -0.0399,0.9481,0.9959, -0.0622,0.0653,0.0889, 0.7986, -0.5952,
29.5467,0.3259,1.4904,2.6390,-0.1851, 0.4770, -0.0703,-0.8563,0.5351, -0.0561,0.8429,-0.2970, 0.9216, 0.2499,0.6692,1.3889,2.9271,-0.4898, -0.1296, -0.2926,0.8110,0.7952, -0.3477,0.4967,0.6015, 0.3491, -0.7186,0.0826,1.1979,2.8038,-0.3143, -0.0281, -0.0425,0.9480,0.9948, -0.0630,0.0799,0.0983, 0.7988, -0.5935,
29.5537,0.3239,1.4903,2.6385,-0.1840, 0.4813, -0.0713,-0.8540,0.5265, -0.0554,0.8484,-0.2990, 0.9221, 0.2457,0.6645,1.3887,2.9311,-0.4878, -0.1332, -0.2972,0.8100,0.7879, -0.3515,0.5056,0.6113, 0.3476, -0.7110,0.0775,1.1975,2.8004,-0.3138, -0.0359, -0.0450,0.9477,0.9934, -0.0627,0.0964,0.1078, 0.7990, -0.5916,
29.5717,0.3220,1.4902,2.6383,-0.1832, 0.4846, -0.0720,-0.8523,0.5199, -0.0548,0.8524,-0.3003, 0.9225, 0.2425,0.6613,1.3886,2.9332,-0.4863, -0.1352, -0.2995,0.8096,0.7841, -0.3535,0.5102,0.6164, 0.3476, -0.7065,0.0739,1.1975,2.7984,-0.3136, -0.0406, -0.0460,0.9476,0.9925, -0.0616,0.1059,0.1126, 0.7991, -0.5906,
29.5785,0.3200,1.4901,2.6380,-0.1826, 0.4878, -0.0726,-0.8505,0.5136, -0.0546,0.8563,-0.3018, 0.9227, 0.2398,0.6533,1.3882,2.9386,-0.4828, -0.1406, -0.3054,0.8086,0.7739, -0.3581,0.5223,0.6297, 0.3473, -0.6949,0.0664,1.1972,2.7932,-0.3133, -0.0532, -0.0488,0.9469,0.9896, -0.0591,0.1314,0.1258, 0.7989, -0.5882,
29.5888,0.3179,1.4901,2.6378,-0.1823, 0.4900, -0.0731,-0.8493,0.5090, -0.0544,0.8590,-0.3029, 0.9228, 0.2380,0.6509,1.3880,2.9402,-0.4818, -0.1423, -0.3069,0.8084,0.7711, -0.3591,0.5258,0.6333, 0.3474, -0.6915,0.0633,1.1972,2.7917,-0.3135, -0.0570, -0.0494,0.9466,0.9886, -0.0578,0.1390,0.1293, 0.7986, -0.5878,
29.6005,0.3158,1.4900,2.6378,-0.1822, 0.4920, -0.0736,-0.8481,0.5051, -0.0545,0.8613,-0.3041, 0.9228, 0.2367,0.6458,1.3879,2.9430,-0.4797, -0.1457, -0.3096,0.8080,0.7659, -0.3605,0.5324,0.6400, 0.3481, -0.6850,0.0583,1.1972,2.7886,-0.3138, -0.0640, -0.0508,0.9460,0.9866, -0.0560,0.1530,0.1364, 0.7979, -0.5871,
29.6126,0.3136,1.4899,2.6378,-0.1823, 0.4936, -0.0737,-0.8472,0.5019, -0.0551,0.8632,-0.3049, 0.9226, 0.2362,0.6400,1.3875,2.9460,-0.4773, -0.1497, -0.3121,0.8077,0.7604, -0.3613,0.5397,0.6471, 0.3495, -0.6776,0.0518,1.1971,2.7854,-0.3139, -0.0719, -0.0524,0.9453,0.9842, -0.0539,0.1688,0.1441, 0.7975, -0.5858,
29.6199,0.3113,1.4898,2.6379,-0.1821, 0.4950, -0.0741,-0.8464,0.4990, -0.0549,0.8648,-0.3057, 0.9227, 0.2349,0.6340,1.3873,2.9488,-0.4749, -0.1535, -0.3137,0.8078,0.7561, -0.3610,0.5459,0.6525, 0.3522, -0.6709,0.0470,1.1964,2.7822,-0.3142, -0.0794, -0.0526,0.9446,0.9819, -0.0494,0.1830,0.1492, 0.7971, -0.5852,
29.6372,0.3088,1.4898,2.6380,-0.1822, 0.4958, -0.0744,-0.8458,0.4972, -0.0547,0.8659,-0.3066, 0.9225, 0.2343,0.6304,1.3870,2.9506,-0.4734, -0.1557, -0.3149,0.8077,0.7531, -0.3613,0.5498,0.6562, 0.3534, -0.6667,0.0429,1.1964,2.7802,-0.3142, -0.0840, -0.0528,0.9441,0.9803, -0.0468,0.1918,0.1525, 0.7969, -0.5845,
29.6422,0.3062,1.4898,2.6382,-0.1824, 0.4964, -0.0745,-0.8454,0.4960, -0.0551,0.8666,-0.3071, 0.9224, 0.2344,0.6215,1.3864,2.9544,-0.4696, -0.1612, -0.3172,0.8080,0.7468, -0.3611,0.5585,0.6640, 0.3577, -0.6566,0.0336,1.1956,2.7758,-0.3141, -0.0950, -0.0503,0.9433,0.9769, -0.0351,0.2109,0.1545, 0.7976, -0.5830,
29.6545,0.3036,1.4899,2.6383,-0.1825, 0.4970, -0.0747,-0.8450,0.4947, -0.0552,0.8673,-0.3076, 0.9222, 0.2342,0.6190,1.3863,2.9552,-0.4686, -0.1627, -0.3176,0.8081,0.7453, -0.3608,0.5606,0.6658, 0.3591, -0.6540,0.0335,1.1952,2.7747,-0.3140, -0.0978, -0.0496,0.9431,0.9759, -0.0322,0.2157,0.1551, 0.7979, -0.5825,
29.6665,0.3008,1.4899,2.6387,-0.1828, 0.4969, -0.0749,-0.8450,0.4949, -0.0550,0.8672,-0.3082, 0.9220, 0.2344,0.6122,1.3859,2.9576,-0.4656, -0.1667, -0.3191,0.8084,0.7407, -0.3607,0.5668,0.6712, 0.3628, -0.6464,0.0253,1.1946,2.7718,-0.3134, -0.1058, -0.0459,0.9426,0.9734, -0.0202,0.2282,0.1528, 0.7994, -0.5811,
29.6790,0.2979,1.4899,2.6391,-0.1829, 0.4967, -0.0750,-0.8451,0.4954, -0.0550,0.8669,-0.3085, 0.9218, 0.2347,0.6057,1.3854,2.9599,-0.4628, -0.1705, -0.3206,0.8086,0.7362, -0.3607,0.5726,0.6764, 0.3660, -0.6392,0.0193,1.1933,2.7692,-0.3123, -0.1133, -0.0417,0.9423,0.9709, -0.0077,0.2395,0.1493, 0.8015, -0.5791,
29.6860,0.2949,1.4900,2.6395,-0.1831, 0.4963, -0.0750,-0.8453,0.4961, -0.0549,0.8665,-0.3085, 0.9217, 0.2350,0.5988,1.3849,2.9617,-0.4600, -0.1746, -0.3220,0.8088,0.7316, -0.3604,0.5786,0.6815, 0.3694, -0.6317,0.0106,1.1923,2.7667,-0.3108, -0.1217, -0.0375,0.9419,0.9676, 0.0050,0.2525,0.1462, 0.8040, -0.5764,
29.7032,0.2916,1.4901,2.6398,-0.1829, 0.4956, -0.0750,-0.8458,0.4976, -0.0545,0.8657,-0.3081, 0.9219, 0.2351,0.5951,1.3847,2.9627,-0.4585, -0.1767, -0.3227,0.8089,0.7292, -0.3601,0.5819,0.6842, 0.3712, -0.6277,0.0061,1.1916,2.7655,-0.3100, -0.1261, -0.0357,0.9417,0.9657, 0.0109,0.2596,0.1454, 0.8052, -0.5748,
29.7088,0.2884,1.4901,2.6402,-0.1827, 0.4950, -0.0752,-0.8462,0.4987, -0.0536,0.8651,-0.3081, 0.9219, 0.2347,0.5854,1.3842,2.9647,-0.4552, -0.1823, -0.3242,0.8090,0.7233, -0.3585,0.5901,0.6905, 0.3755, -0.6182,-0.0051,1.1896,2.7624,-0.3079, -0.1365, -0.0295,0.9411,0.9610, 0.0286,0.2751,0.1395, 0.8087, -0.5715,
